thread_id,customer_tweet_id,customer_author_id,created_at,customer_text,xbox_reply_tweet_id,xbox_reply_text,proposed_resolution_mode,proposed_handling_signal,resolution_mode_review_status,intent,intent_semantic_confidence,intent_label_source
2300737,2300737,667752,Sun Nov 12 10:28:11 +0000 2017,@XboxSupport what is up with all of the xbox one x updates its number 3 this week,2300735,@667752 Hi there! Are you currently enrolled in the Xbox One Preview Program? If so you'll be prone to multiple updates 1/2 ^TJ,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.488,semantic_prototype_weak_label
2300737,2300736,667752,Sun Nov 12 21:34:39 +0000 2017,@XboxSupport Yes I’m enrolled in the Xbox one preview program,2300738,@667752 Be sure to check out the Insider forums for more info on those updates.  ^BL,needs_more_context,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.450,semantic_prototype_weak_label
2300992,2300992,361482,Sun Nov 12 11:42:26 +0000 2017,@XboxSupport y the hell hadn't call of duty modern warfare 3 been done for xbox one sort it out bring out games that no one plays make 0 sense,2300991,@361482 On https://t.co/1QSni2GOvR ! 2/2 ^TJ,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.429,semantic_prototype_weak_label
2300992,2300992,361482,Sun Nov 12 11:42:26 +0000 2017,@XboxSupport y the hell hadn't call of duty modern warfare 3 been done for xbox one sort it out bring out games that no one plays make 0 sense,2300993,"@361482 Hi there! For any announcements regarding backwards compatible titles, be sure to keep an eye 1/2 ^TJ",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.429,semantic_prototype_weak_label
2301560,2301560,667951,Sun Nov 12 15:29:12 +0000 2017,"@174471 My son has the xbox one mic failure issue, we have tried everything without success, can you please advise urgently as to what the problem is!",2301559,@667951 are having along with your Gamertag? Please include verbatims of any error you are seeing.  2 ^XS,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.420,semantic_prototype_weak_label
2301560,2301560,667951,Sun Nov 12 15:29:12 +0000 2017,"@174471 My son has the xbox one mic failure issue, we have tried everything without success, can you please advise urgently as to what the problem is!",2301561,"@667951 Hey there, can you please DM us with a full description of the issue you  1 ^XS",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.420,semantic_prototype_weak_label
2302135,2302135,668089,Sun Nov 12 13:46:16 +0000 2017,@XboxSupport is there something going wrong with the store right now because I’m trying to buy COD WW2 and it say this. Please can you tell me what is wrong? https://t.co/KPzjKub3dF,2302134,"@668089 We can help take a closer look! Can you DM us your gamertag, please? https://t.co/nPX1yNXCi5  ^QZ",private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.403,semantic_prototype_weak_label
2303247,2303247,668335,Sun Nov 12 16:16:09 +0000 2017,@XboxSupport help https://t.co/XMUTqW15hI,2303245,@668335 Thanks for reaching out! Can you DM us your gamertag so we can take a closer look into that with you?  ^QZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,account_access_profile,0.528,semantic_prototype_weak_label
2303577,2303574,668419,Sun Nov 12 17:27:51 +0000 2017,"@XboxSupport It only says how i do it on a console
But i only have the xbox app on my pc",2303573,@668419 team here: https://t.co/lUV7XYl61S they may have some additional options for you to get this resolved.  2 ^XS,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,how_to_product_information,0.529,semantic_prototype_weak_label
2303577,2303577,668419,Sun Nov 12 13:57:38 +0000 2017,"@XboxSupport 
I cant get to my Xbox account 
The error mesage: (0x409) 0x83750007
I cant connect to my xbox acc
i checked everything 
But still dosen't work
Btw i am on PC and German",2303576,"@668419 Hey there, let's try removing the profile then adding it back using the steps outlined here: https://t.co/dVcem36rc1 ^XS",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.735,semantic_prototype_weak_label
2303577,2303574,668419,Sun Nov 12 17:27:51 +0000 2017,"@XboxSupport It only says how i do it on a console
But i only have the xbox app on my pc",2303575,@668419 What you will want to do at this point is reach out to our chat  1 ^XS,specialist_handoff,escalate,rule_assisted_needs_sample_review,how_to_product_information,0.529,semantic_prototype_weak_label
2303791,2303791,668480,Sun Nov 12 17:50:21 +0000 2017,@XboxSupport My faulty elite controller has just turned off and won't turn back on. I demand something is done about this as not everyone is made of money. I'll send it back to you if needs be,2303790,"@668480 if they can help. Also, when did you purchase this controller? Please DM: https://t.co/nPX1yNXCi5 us.  2 ^ZM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.418,semantic_prototype_weak_label
2303791,2303791,668480,Sun Nov 12 17:50:21 +0000 2017,@XboxSupport My faulty elite controller has just turned off and won't turn back on. I demand something is done about this as not everyone is made of money. I'll send it back to you if needs be,2303792,"@668480 Hi, sorry to hear about the frustrating experience. Please try the steps here: https://t.co/kjDqgtDjnc to see  1 ^ZM",public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,account_access_profile,0.418,semantic_prototype_weak_label
2304145,2304145,668554,Sun Nov 12 18:27:45 +0000 2017,Hey @13369 @125392 @17326 @XboxSupport red zone isn't working on the Xbox one again,2304144,"@668554 Hey there, the NFL is aware of and working to get this resolved. ^XS",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.473,semantic_prototype_weak_label
2304155,2304155,668557,Sun Nov 12 18:19:18 +0000 2017,Yet again @17326 isn’t working @XboxSupport @13369,2304154,@668557 Thanks for letting us know! The proper teams are already on the case and working to get that fixed for you.  ^QZ,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.425,semantic_prototype_weak_label
2304163,2304163,655486,Sun Nov 12 18:14:52 +0000 2017,@XboxSupport what is Native 4K isn't working is non hdr,2304162,@655486 Thanks for reaching out! Can you DM us your gamertag and more details on exactly what you need help with? https://t.co/nPX1yNXCi5  ^QZ,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.431,semantic_prototype_weak_label
2305011,2305011,668771,Sun Nov 12 19:00:58 +0000 2017,Love when my Redzone app doesn't work.. @143798 @XboxSupport,2305010,@668771 Hi there! This is an issue we're aware of and our teams are looking into it. ^CO,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,other_or_needs_context,0.453,semantic_prototype_weak_label
2305250,2305250,668840,Sun Nov 12 19:43:57 +0000 2017,@XboxSupport call in for help with my account get insulted speaks with a higher up and gets hung up on how dare you all,2305249,@668840 We're sorry to hear about that! Mind sending us a direct message https://t.co/nPX1yNXCi5 with your Gamertag?  ^JA,private_account_investigation,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.532,semantic_prototype_weak_label
2306797,2306797,669199,Mon Nov 13 00:07:14 +0000 2017,@XboxSupport is it a good idea to use a can of compressed air to clean my Xbox one?,2306796,"@669199 Hello, thanks for reaching out to us. We only recommend using a dry towel to wipe any dust off the top.  ^CO",general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,account_access_profile,0.308,semantic_prototype_weak_label
2307059,2307057,669274,Sun Nov 12 22:05:45 +0000 2017,@XboxSupport Oh boy I have over 100 games. Is there a way to check and see what games have 4K available?,2307056,@669274 You can find a list of that content by checking out the site here: https://t.co/VntAqvxHCv ^BL,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,how_to_product_information,0.411,semantic_prototype_weak_label
2307059,2307059,669274,Sun Nov 12 20:14:29 +0000 2017,@XboxSupport I have my xb1x I can't figure out how to download the 4K content. Only videos I found were how to transfer over from another Xbox.,2307058,@669274 Hi there! If you uninstall then reinstall the game the 4K content will download for the game if it currently available.  ^BL,general_or_unclear_reply,review_required,rule_assisted_needs_sample_review,how_to_product_information,0.394,semantic_prototype_weak_label
2307355,2307355,669350,Mon Nov 13 00:34:28 +0000 2017,@XboxSupport how can i reset my home xbox?,2307354,"@669350 Hi there! To discuss resetting your Home console limit, let's have you reach out to the chat team here: https://t.co/oZLrHGISXz ^JA",specialist_handoff,escalate,rule_assisted_needs_sample_review,account_access_profile,0.593,semantic_prototype_weak_label
2307468,2307468,669368,Thu Oct 19 21:04:00 +0000 2017,Hey @xboxsupport what gives with your #designlabscontroller support? I askd 4 replace of my custom and they sent me a generic black one?!? 😶,2307467,"@669368 Hi, we are unsure. You can reach out to our chat support team for more assistance with this issue. https://t.co/sMM0hn9ycL ^RM",specialist_handoff,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.402,semantic_prototype_weak_label
2307751,2307751,628970,Mon Nov 13 01:29:58 +0000 2017,"@XboxSupport knock knock, is this on? Can’t launch Halo 5 as it’s telling me I need to renew EA Accsss? What gives?",2307750,@628970 https://t.co/c0rhsKO0Ni the console. Then sign back in and let us know if that same error appears.  2 ^BL,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.416,semantic_prototype_weak_label
2307751,2307751,628970,Mon Nov 13 01:29:58 +0000 2017,"@XboxSupport knock knock, is this on? Can’t launch Halo 5 as it’s telling me I need to renew EA Accsss? What gives?",2307752,@628970 Hi there! Let's go ahead and remove: https://t.co/zJxn1EMf83 your profile from the console and then &gt;power cycle  1 ^BL,public_documentation,auto_handle_candidate,rule_assisted_needs_sample_review,other_or_needs_context,0.416,semantic_prototype_weak_label
2308064,2308064,332640,Mon Nov 13 00:59:16 +0000 2017,@XboxSupport I'm trying to add a friend and it's saying it couldn't save changes,2308063,"@332640 Hi there! Just to clarify, does this occur on the console? Have you tried adding a friend via https://t.co/6DxzuMLtkS ?  ^JA",needs_more_context,escalate,rule_assisted_needs_sample_review,account_access_profile,0.509,semantic_prototype_weak_label
2308898,2308898,665087,Mon Nov 13 01:13:20 +0000 2017,@XboxSupport all of my issues are explained in this article. https://t.co/PTUBNKFoYS,2308896,"@665087 Thanks for that info. For this, we'd recommend reaching out to the chat team to discuss your replacement options.  ^JA",specialist_handoff,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.595,semantic_prototype_weak_label
2308898,2308897,665087,Tue Nov 14 02:55:54 +0000 2017,"@XboxSupport So I chatted and have filed a service claim, the issue is that I do not want a refurbished Xbox one x. I paid $600 for a console and I expected it to work .I have been told now that I will send it back and likely get it fixed. If I wanted a broken 1 we I wouldn’t have paid $600.",2308899,@665087 We would be unable to speculate on the repair process on our end. You can try reach out to chat here: https://t.co/aWWrMN54Vu for more info.  ^RR,repair_or_warranty_process,escalate,rule_assisted_needs_sample_review,other_or_needs_context,0.476,semantic_prototype_weak_label
2309676,2309676,669891,Mon Nov 13 01:50:12 +0000 2017,"@XboxSupport Hi, I am getting charged for Xbox Live Gold automatically, but I have cancelled my membership. Can you help out with this?",2309674,"@669891 Hello, we're here to help! Can you send us your gamertag if you see a charge when you log in here: https://t.co/Vdnoh9l6jQ ^CO",private_account_investigation,escalate,rule_assisted_needs_sample_review,subscription_game_pass_gold,0.548,semantic_prototype_weak_label
